time(ms),HR(bpm),ECG SQI,QRS Width(ms),QRS Amplitude(mV),PPG Vital Time(ns),PR(bpm),SpO2(%),SpO2 Ratio,Pulse Amplitude,Pulse Baseline,PI(%),PPG SQI,RR(rpm),RR SQI,RR Channel,Accl X(g),Accl Y(g),Accl Z(g),PAT(ms),Central Temp(°C),Peripheral Temp(°C),Cough Index,Talk Index,Swallow Index,Snore Index,Activity Index,Sleep Index,Posture,Scratch Index,SCG HR (bpm),SCG SQI
73000,67.5,0.7799763083457947,58.59375,0.23400306701660156,61053513213,66.9,99.1,0.5354195833206177,558.5872192382812,7516.3681640625,7.438528537750244,0.9182776212692261,7.654567718505859,0.7934328317642212,2.0,-0.024842459708452225,-0.5219219923019409,0.8535478711128235,67,32.8984375,34.140625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
74000,65.5,0.7777332663536072,59.765625,0.23398399353027344,62844655831,67.6,99.0,0.5354942083358765,557.1967163085938,7564.10302734375,7.406318664550781,0.9192584156990051,7.654567718505859,0.793432891368866,2.0,-0.023331552743911743,-0.5161616206169128,0.8545129299163818,67,32.8984375,34.140625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
75000,65.1,0.7741953134536743,59.765625,0.2313232421875,63743262723,67.2,99.1,0.5344675183296204,562.7427368164062,7575.8779296875,7.459193229675293,0.9074645638465881,7.654567718505859,0.793432891368866,2.0,-0.02410888671875,-0.5152587890625,0.857252836227417,67,32.8984375,34.16015625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
76000,65.0,0.7704649567604065,59.765625,0.2313232421875,64653162915,65.6,99.0,0.5357068181037903,578.9767456054688,7589.75244140625,7.651937961578369,0.9151102900505066,7.760874271392822,0.7978090047836304,2.0,-0.025249775499105453,-0.518310546875,0.855743408203125,69,32.8984375,34.16015625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
77000,65.4,0.7638090252876282,58.59375,0.23233413696289062,65569145958,65.1,99.0,0.5356078147888184,580.7948608398438,7602.30859375,7.651937961578369,0.9198694229125977,7.814028263092041,0.7999970316886902,2.0,-0.027555646374821663,-0.529361367225647,0.8499848246574402,70,32.890625,34.16015625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
78000,64.6,0.777660608291626,59.1796875,0.23317337036132812,66487736280,64.8,99.0,0.5364513397216797,580.264404296875,7612.60546875,7.625357151031494,0.9212701320648193,7.867180824279785,0.8021851181983948,2.0,-0.025395231321454048,-0.5321274995803833,0.8463318943977356,69,32.890625,34.16015625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
79000,64.5,0.777660608291626,60.3515625,0.23485183715820312,67407195705,64.7,99.0,0.5371108055114746,579.6077880859375,7621.95166015625,7.6027069091796875,0.9182721376419067,7.9203338623046875,0.8043732047080994,2.0,-0.023453932255506516,-0.5341749787330627,0.845245361328125,68,32.890625,34.16796875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
80000,64.2,0.777660608291626,60.3515625,0.23736953735351562,68321449039,65.0,99.0,0.5371108055114746,560.5479736328125,7620.03759765625,7.366272926330566,0.9268853068351746,7.97348690032959,0.8050629496574402,2.0,-0.02392578125,-0.5285597443580627,0.8482994437217712,66,32.890625,34.16796875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
81000,64.0,0.7863762974739075,60.9375,0.23911476135253906,69238318624,64.6,98.9,0.5395771265029907,564.7431030273438,7620.03759765625,7.410836219787598,0.9318407773971558,8.026640892028809,0.8057527542114258,2.0,-0.025928203016519547,-0.5213623046875,0.8552011251449585,66,32.9140625,34.16796875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
82000,63.8,0.8024743795394897,60.9375,0.2383899688720703,70160410232,64.5,98.9,0.5412397384643555,564.920166015625,7608.92333984375,7.423763275146484,0.9326498508453369,8.047150611877441,0.8057527542114258,2.0,-0.024427881464362144,-0.5128127932548523,0.8568115234375,69,32.9140625,34.16796875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
83000,63.9,0.8180373907089233,60.9375,0.23630142211914062,71090323944,64.3,98.8,0.5423516035079956,567.7547607421875,7608.92333984375,7.4708757400512695,0.9393235445022583,8.067660331726074,0.8057527542114258,2.0,-0.024326540529727936,-0.5170875191688538,0.8578802347183228,68,32.9140625,34.16796875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
84000,63.9,0.8312395215034485,60.9375,0.23712158203125,72024582882,63.8,98.8,0.5426225662231445,569.3270263671875,7608.92333984375,7.507327079772949,0.9449638724327087,8.088171005249023,0.8042544722557068,2.0,-0.030017780140042305,-0.5236148238182068,0.8515625,70,32.9140625,34.16796875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
85000,64.5,0.8360375165939331,60.9375,0.24038314819335938,72961450477,63.7,98.8,0.5430371165275574,569.2018432617188,7592.9951171875,7.507327079772949,0.9489469528198242,8.108680725097656,0.8027561902999878,2.0,-0.029033955186605453,-0.5304237008094788,0.8472501039505005,72,32.88671875,34.16796875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
86000,64.6,0.8376011848449707,60.3515625,0.24132728576660156,74836925424,63.7,98.8,0.5437246561050415,568.035888671875,7553.22412109375,7.519381523132324,0.9421440958976746,8.129191398620605,0.8012579083442688,2.0,-0.023080678656697273,-0.534165620803833,0.8456655740737915,74,32.88671875,34.16796875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
87000,64.6,0.833941638469696,59.1796875,0.24132728576660156,75777267032,63.7,98.8,0.5438831448554993,558.411865234375,7540.6923828125,7.411670684814453,0.9381256103515625,8.149702072143555,0.799759566783905,2.0,-0.025719275698065758,-0.534010648727417,0.8446068167686462,70,32.88671875,34.19140625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
88000,64.4,0.8291435241699219,60.3515625,0.24001121520996094,76713258549,64.2,98.8,0.5448420643806458,559.3680419921875,7540.6923828125,7.431674003601074,0.9407527446746826,8.170212745666504,0.798261284828186,2.0,-0.02480100281536579,-0.522525429725647,0.8505491018295288,65,32.88671875,34.19140625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
89000,63.7,0.8317497372627258,60.9375,0.23964881896972656,77645769267,64.4,98.8,0.5446602702140808,559.3680419921875,7540.60009765625,7.431674003601074,0.9429792761802673,8.170212745666504,0.798261284828186,2.0,-0.025061264634132385,-0.5181654691696167,0.8539094924926758,65,32.90234375,34.19140625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
90000,63.7,0.8316181302070618,60.3515625,0.2373790740966797,78578276520,64.4,98.8,0.5445635318756104,559.3680419921875,7529.26025390625,7.431674003601074,0.9406474232673645,8.170212745666504,0.798261284828186,2.0,-0.027381310239434242,-0.521683931350708,0.8531259298324585,65,32.90234375,34.19140625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
91000,63.7,0.8324378132820129,60.9375,0.2373790740966797,79512521917,64.1,98.8,0.5441218018531799,563.2508544921875,7521.8427734375,7.491477966308594,0.9330154061317444,8.150999069213867,0.7945448160171509,2.0,-0.02883676439523697,-0.5275291800498962,0.847459077835083,71,32.90234375,34.1953125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
92000,63.7,0.838573157787323,60.3515625,0.2373790740966797,80453719775,63.5,98.8,0.5452376008033752,573.9505004882812,7523.4072265625,7.629558563232422,0.9428670406341553,8.131787300109863,0.790828287601471,2.0,-0.028548020869493484,-0.5350083708763123,0.8467665314674377,73,32.90234375,34.1953125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
93000,64.7,0.8468011617660522,59.1796875,0.24100303649902344,81393174075,63.7,98.7,0.5461692810058594,573.9505004882812,7526.2294921875,7.629558563232422,0.9373968839645386,8.112573623657227,0.787111759185791,2.0,-0.02683473937213421,-0.533382773399353,0.8442935347557068,72,32.9140625,34.1953125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
94000,65.1,0.8495277166366577,59.1796875,0.24209976196289062,82334356386,63.6,98.7,0.5471230745315552,572.5863037109375,7533.57421875,7.602391719818115,0.939630389213562,8.093361854553223,0.7833952307701111,2.0,-0.024374907836318016,-0.5387123823165894,0.8446413278579712,71,32.9140625,34.1953125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
95000,64.1,0.8533633947372437,61.5234375,0.24206161499023438,83274659930,63.6,98.7,0.547082245349884,566.978759765625,7538.4580078125,7.509150505065918,0.9293144941329956,8.074149131774902,0.7796787023544312,2.0,-0.024315467104315758,-0.5302311778068542,0.8472782969474792,70,32.9140625,34.20703125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
96000,63.4,0.8533633947372437,61.5234375,0.24153709411621094,84204532908,64.6,98.7,0.547082245349884,559.8685302734375,7541.4619140625,7.412085056304932,0.9331384301185608,8.054936408996582,0.775962233543396,2.0,-0.024761494249105453,-0.5213528871536255,0.854325532913208,71,32.9140625,34.20703125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
97000,63.4,0.8533633947372437,61.5234375,0.24153709411621094,85130060622,65.2,98.7,0.547082245349884,558.6151123046875,7536.82275390625,7.401135444641113,0.9378669261932373,8.035723686218262,0.7722457647323608,2.0,-0.025874299928545952,-0.5215212106704712,0.8537920117378235,71,32.90625,34.20703125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
98000,63.6,0.857624351978302,60.9375,0.2387523651123047,86993282806,64.2,98.7,0.5483715534210205,574.13525390625,7527.1669921875,7.626711845397949,0.935484766960144,8.035723686218262,0.7722457647323608,2.0,-0.028130164369940758,-0.5210688710212708,0.8530508279800415,70,32.90625,34.20703125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
99000,64.2,0.8550369143486023,60.9375,0.23736000061035156,87934453472,63.6,98.7,0.5487694144248962,580.0753173828125,7527.80224609375,7.701057434082031,0.9435457587242126,8.035722732543945,0.7722457647323608,2.0,-0.02880859375,-0.5304800271987915,0.8476609587669373,73,32.90625,34.2421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
100000,64.5,0.847653865814209,60.3515625,0.237579345703125,88873886049,63.8,98.6,0.5494247674942017,573.7190551757812,7527.80224609375,7.62304162979126,0.9418573379516602,8.035722732543945,0.7722457647323608,2.0,-0.028008094057440758,-0.5341209769248962,0.8453956246376038,73,32.90625,34.2421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
101000,65.5,0.8370806574821472,59.1796875,0.23985862731933594,89808108264,64.4,98.6,0.5497488975524902,565.3499755859375,7527.80224609375,7.518171787261963,0.9430966973304749,8.035722732543945,0.7722457647323608,2.0,-0.026770249009132385,-0.5352644920349121,0.8443695902824402,75,32.92578125,34.2421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
102000,66.0,0.8254250288009644,59.1796875,0.23895263671875,90736252218,64.6,98.6,0.5501497387886047,554.0196533203125,7523.6806640625,7.35821533203125,0.9359317421913147,8.035723686218262,0.7722457647323608,2.0,-0.024932285770773888,-0.5345021486282349,0.8470850586891174,69,32.92578125,34.2421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
103000,66.0,0.8148235082626343,59.765625,0.23895263671875,91650497738,65.5,98.6,0.5505569577217102,543.6958618164062,7513.2705078125,7.226555824279785,0.9420653581619263,8.035723686218262,0.7722457647323608,2.0,-0.026404747739434242,-0.5170053243637085,0.8577951192855835,66,32.92578125,34.234375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
104000,66.4,0.7920223474502563,59.765625,0.23895263671875,92556926011,66.0,98.6,0.5507381558418274,543.0774536132812,7508.09619140625,7.226353645324707,0.9493473768234253,8.01588249206543,0.7723842263221741,2.0,-0.02197265625,-0.5116888284683228,0.8577166795730591,63,32.92578125,34.234375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
105000,66.4,0.7767021656036377,59.765625,0.23794174194335938,93459882341,66.0,98.6,0.550478458404541,538.9756469726562,7502.8544921875,7.199082374572754,0.9474012851715088,7.996040344238281,0.7725227475166321,2.0,-0.026044737547636032,-0.5137778520584106,0.8557819724082947,68,32.9140625,34.234375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
106000,66.4,0.7633217573165894,59.765625,0.23794174194335938,94361102598,66.3,98.6,0.550478458404541,537.3675537109375,7492.53271484375,7.205061435699463,0.9473283290863037,7.976198673248291,0.7726612687110901,2.0,-0.02697519212961197,-0.51806640625,0.8530484437942505,73,32.9140625,34.234375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
107000,66.3,0.7622954249382019,59.765625,0.23794174194335938,96158314435,66.7,98.6,0.5514122247695923,537.3675537109375,7457.51318359375,7.205061435699463,0.9407840371131897,7.97117280960083,0.7726612687110901,2.0,-0.031653061509132385,-0.5289744138717651,0.8494527339935303,86,32.9140625,34.26171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
108000,67.5,0.7626763582229614,58.59375,0.24332046508789062,97058655237,66.7,98.6,0.5516433119773865,538.3604736328125,7449.98583984375,7.226031303405762,0.9399869441986084,7.966147422790527,0.7726612091064453,2.0,-0.028608214110136032,-0.5327378511428833,0.8456616401672363,83,32.9140625,34.26171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
109000,67.8,0.7626763582229614,58.59375,0.24408340454101562,97965084396,66.2,98.6,0.5524879097938538,542.4310302734375,7453.3310546875,7.274046897888184,0.9278318881988525,7.961122035980225,0.7703351378440857,2.0,-0.027423564344644547,-0.5345693826675415,0.845109224319458,80,32.91796875,34.26171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
110000,67.8,0.7588818669319153,59.1796875,0.24507522583007812,98864565600,67.0,98.5,0.5526896715164185,536.5924072265625,7448.23974609375,7.196475982666016,0.925421953201294,7.956096649169922,0.7680090069770813,2.0,-0.028080778196454048,-0.5303241014480591,0.8457630276679993,63,32.91796875,34.26171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
111000,67.7,0.7600482702255249,59.1796875,0.24385452270507812,99757094586,67.4,98.5,0.5535076856613159,534.9608764648438,7440.9287109375,7.183579921722412,0.9305548071861267,7.956096649169922,0.7656828165054321,2.0,-0.030013173818588257,-0.526116132736206,0.8511870503425598,60,32.91796875,34.2734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
112000,66.8,0.7574427723884583,59.765625,0.2428436279296875,100647881239,67.4,98.5,0.5541774034500122,533.7568359375,7428.87353515625,7.181615352630615,0.9246941804885864,7.956096649169922,0.7633567452430725,2.0,-0.029249925166368484,-0.529435396194458,0.85003662109375,62,32.91796875,34.2734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
113000,66.8,0.749853789806366,59.765625,0.24271011352539062,101539532676,67.5,98.5,0.5544506907463074,533.5599975585938,7422.0107421875,7.193421363830566,0.9190834760665894,7.970912933349609,0.7608920931816101,2.0,-0.027617832645773888,-0.5184947848320007,0.8519379496574402,66,32.921875,34.2734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
114000,66.8,0.7447314858436584,59.765625,0.24271011352539062,102435528973,66.6,98.5,0.5551594495773315,537.7265625,7422.0107421875,7.256405830383301,0.9227563142776489,7.985729217529297,0.7584275007247925,2.0,-0.029554834589362144,-0.5274773240089417,0.8497037887573242,72,32.921875,34.2734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
115000,67.0,0.7278488874435425,59.765625,0.24271011352539062,103335880107,66.3,98.5,0.5559985637664795,537.7265625,7415.88916015625,7.256405830383301,0.9274929761886597,7.985729217529297,0.7584275007247925,2.0,-0.024094801396131516,-0.5294846892356873,0.8485928773880005,72,32.921875,34.2734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
116000,66.6,0.7252203226089478,60.9375,0.24236679077148438,104235372002,66.3,98.4,0.5567046403884888,537.7265625,7412.0126953125,7.256405830383301,0.9270444512367249,7.985729217529297,0.7584275007247925,2.0,-0.01979612000286579,-0.5281867384910583,0.8478727340698242,70,32.921875,34.2734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
117000,66.1,0.7252203226089478,61.5234375,0.2435016632080078,105133997767,66.4,98.4,0.5576876401901245,537.0897216796875,7413.48583984375,7.246359348297119,0.9275686740875244,7.9821391105651855,0.7589269876480103,2.0,-0.03342192992568016,-0.5286611914634705,0.8466658592224121,64,32.91796875,34.2734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
118000,65.6,0.7252203226089478,61.5234375,0.24146080017089844,106027404188,66.7,98.4,0.5579909086227417,528.3602294921875,7413.48583984375,7.132598876953125,0.9358437657356262,7.963732719421387,0.7618910670280457,2.0,-0.012603759765625,-0.515960693359375,0.8687227964401245,64,32.91796875,34.2734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
119000,65.2,0.7311158776283264,61.5234375,0.24168014526367188,106920806104,66.7,98.4,0.5593855977058411,533.0999145507812,7413.48583984375,7.165524959564209,0.9456225633621216,7.945326328277588,0.7648552656173706,2.0,-0.005778762511909008,-0.5125340819358826,0.8583823442459106,64,32.91796875,34.27734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
120000,64.6,0.7372110486030579,61.5234375,0.24017333984375,107822027447,65.9,98.3,0.5604264140129089,536.7630615234375,7426.3388671875,7.208666801452637,0.9456231594085693,7.926919460296631,0.7678192853927612,2.0,-0.006000225432217121,-0.5041221976280212,0.8614243865013123,69,32.91796875,34.27734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
121000,64.5,0.7403319478034973,62.109375,0.23725509643554688,109653148880,64.9,98.3,0.5619052052497864,542.9642333984375,7498.0458984375,7.252129554748535,0.9405679702758789,7.908513069152832,0.7707834243774414,2.0,-0.0072021484375,-0.50689697265625,0.8658963441848755,71,32.91015625,34.27734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
122000,63.5,0.7411559820175171,62.6953125,0.23863792419433594,110586527334,64.6,98.2,0.5631712675094604,547.5487060546875,7528.57958984375,7.300957679748535,0.9403831958770752,7.890107154846191,0.7737475633621216,2.0,-0.01108306273818016,-0.5144872069358826,0.8566871285438538,71,32.91015625,34.27734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
123000,63.9,0.7471163272857666,61.5234375,0.23863792419433594,111531203995,64.4,98.2,0.5640944838523865,547.5487060546875,7549.06884765625,7.300957679748535,0.9353244304656982,7.871700763702393,0.7767117619514465,2.0,-0.009221003390848637,-0.5169302225112915,0.8566260933876038,76,32.91015625,34.30078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
124000,63.9,0.7520450353622437,60.9375,0.23546218872070312,112482833409,63.7,98.2,0.564395546913147,540.7615966796875,7563.171875,7.159451484680176,0.9242451190948486,7.871700763702393,0.7767117023468018,2.0,-0.008037860505282879,-0.5199397206306458,0.8537222146987915,77,32.91015625,34.30078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
125000,63.9,0.7558597326278687,59.765625,0.23275375366210938,113435334550,63.5,98.2,0.5643371343612671,529.9934692382812,7576.76171875,6.998300075531006,0.9125174283981323,7.871701240539551,0.776711642742157,2.0,-0.005495467223227024,-0.5171428322792053,0.8534972071647644,79,32.9375,34.30078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
126000,64.3,0.7384764552116394,60.3515625,0.2329730987548828,114386102292,63.7,98.2,0.5645651817321777,525.7542724609375,7599.88671875,6.934970855712891,0.9048762917518616,7.871700763702393,0.7767117023468018,2.0,-0.003929724916815758,-0.5041738748550415,0.863508939743042,73,32.9375,34.30078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
127000,63.6,0.7290108799934387,60.9375,0.23261070251464844,115331659003,63.7,98.2,0.5655357241630554,514.8775634765625,7630.37744140625,6.765455722808838,0.9030745029449463,7.871700763702393,0.7767117619514465,2.0,-0.006882887799292803,-0.5072021484375,0.8628962635993958,71,32.9375,34.32421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
128000,64.2,0.7282227277755737,60.3515625,0.22983551025390625,116270263288,63.7,98.1,0.5664685964584351,493.4981384277344,7681.50927734375,6.447047233581543,0.894146203994751,7.868656158447266,0.7739934921264648,2.0,-0.015924418345093727,-0.514468789100647,0.8580506443977356,75,32.9375,34.32421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
129000,64.3,0.7320557832717896,60.3515625,0.2289867401123047,118146603846,63.5,98.1,0.5680283308029175,463.48480224609375,7787.1767578125,5.944023609161377,0.8992605209350586,7.865611553192139,0.7712754011154175,2.0,-0.01104736328125,-0.521071195602417,0.85467529296875,88,32.9296875,34.32421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
130000,65.5,0.7315074801445007,59.1796875,0.22516250610351562,119080865012,64.0,98.1,0.5694459676742554,452.1092224121094,7827.703125,5.739923477172852,0.9046043753623962,7.862566947937012,0.7685571312904358,2.0,-0.010202260687947273,-0.5214186310768127,0.8525484800338745,89,32.9296875,34.32421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
131000,66.7,0.746920645236969,56.8359375,0.2264404296875,120004697023,64.2,98.0,0.5704256296157837,450.24267578125,7872.66015625,5.705100059509277,0.9044814705848694,7.859522819519043,0.7658389806747437,2.0,-0.00974028930068016,-0.524420976638794,0.8532738089561462,70,32.9296875,34.31640625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
132000,67.3,0.7627337574958801,58.0078125,0.22835731506347656,120917228819,64.9,98.0,0.571000337600708,439.144287109375,7911.75146484375,5.539675712585449,0.9048632383346558,7.856478214263916,0.7631207704544067,2.0,-0.008375901728868484,-0.5256159901618958,0.8530930876731873,70,32.9296875,34.31640625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
133000,66.0,0.7577832937240601,59.1796875,0.23047447204589844,121816719955,66.6,98.0,0.571000337600708,428.35491943359375,7960.7216796875,5.347782611846924,0.9142770767211914,7.856478214263916,0.7607560753822327,2.0,-0.005884710233658552,-0.5145747065544128,0.8574495315551758,68,32.94140625,34.31640625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
134000,65.1,0.7726140022277832,59.765625,0.2292919158935547,122706646842,67.7,98.0,0.5696882009506226,429.2581481933594,7996.79296875,5.329146385192871,0.9225161671638489,7.856478214263916,0.7583913803100586,2.0,-0.00145102443639189,-0.506045937538147,0.8609342575073242,74,32.94140625,34.31640625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
135000,65.1,0.7769410014152527,59.765625,0.2258014678955078,123600915762,67.2,98.1,0.5670574307441711,444.70391845703125,8020.3974609375,5.53876256942749,0.9106427431106567,7.886235237121582,0.7583913803100586,2.0,-0.0061856782995164394,-0.5126366019248962,0.8599430918693542,76,32.94140625,34.3125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
136000,65.3,0.7769410014152527,59.765625,0.22487640380859375,124510827635,65.5,98.2,0.5653577446937561,455.90264892578125,8033.01708984375,5.704186916351318,0.9180131554603577,7.915992736816406,0.7583913803100586,2.0,-0.014203917235136032,-0.5222467184066772,0.8542941212654114,77,32.94140625,34.3125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
137000,65.4,0.7781394124031067,58.59375,0.22430419921875,125428560983,65.0,98.2,0.5632519721984863,467.7572326660156,8033.01708984375,5.831662654876709,0.92060387134552,7.948794841766357,0.7587448358535767,2.0,-0.010000552982091904,-0.5247756838798523,0.8513897657394409,80,32.94140625,34.3125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
138000,65.6,0.7825605273246765,58.59375,0.22836685180664062,126348903052,64.9,98.3,0.5622437596321106,480.3678283691406,8033.01708984375,5.9843316078186035,0.9196423292160034,7.981596946716309,0.7590983510017395,2.0,-0.008681077510118484,-0.5250666737556458,0.8495882749557495,80,32.94140625,34.3125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
